rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
1380	LZTS1	leucine zipper, putative tumor suppressor 1	1799	6	0	6	6	0	0	0	6	6	5	8.476732e-01	1.940000e-01	2.900000e-02	8.951289e-02	1
1381	MS4A8B	membrane-spanning 4-domains, subfamily A, member 8B	776	13	0	0	6	0	0	0	6	6	5	1.077457e-01	1.350000e-01	8.340000e-01	8.985373e-02	1
1382	RHOQ	ras homolog gene family, member Q	742	85	0	1	6	0	0	0	6	5	5	1.672230e-01	9.400000e-02	8.800000e-01	8.988215e-02	1
1383	FOXRED2	FAD-dependent oxidoreductase domain containing 2	2086	0	0	0	5	0	1	0	6	6	6	4.355951e-02	1	2.500000e-01	8.992279e-02	1
1384	RPS6KB2	ribosomal protein S6 kinase, 70kDa, polypeptide 2	1507	19	0	1	0	0	3	0	3	3	3	2.558852e-01	6.600000e-02	8.320000e-01	8.995901e-02	1
1385	MASTL	microtubule associated serine/threonine kinase-like	2693	33	0	1	4	0	0	1	5	4	4	7.463761e-01	1.600000e-02	6.230000e-01	8.996329e-02	1
1386	SACS	spastic ataxia of Charlevoix-Saguenay (sacsin)	13772	17	0	16	31	2	0	1	34	31	32	9.444848e-01	2.400000e-02	8.120000e-01	9.009272e-02	1
1387	SHC1	SHC (Src homology 2 domain containing) transforming protein 1	1850	14	0	2	5	0	0	0	5	4	5	8.980765e-01	1.700000e-02	8.680000e-01	9.015831e-02	1
1388	CD33	CD33 molecule	1132	25	0	2	4	0	1	1	6	6	6	8.065613e-02	1	1.540000e-01	9.025793e-02	1
1389	RTN2	reticulon 2	1971	5	0	0	5	0	0	0	5	5	5	3.159389e-01	1	2.900000e-02	9.034712e-02	1
1390	TRPC4	transient receptor potential cation channel, subfamily C, member 4	2989	4	0	4	9	2	1	1	13	11	13	3.160206e-01	1.150000e-01	2.830000e-01	9.036584e-02	1
1391	LRRC50	leucine rich repeat containing 50	2226	8	0	3	11	1	1	0	13	13	13	1.801875e-02	1	6.390000e-01	9.038821e-02	1
1392	PCDHGB6	protocadherin gamma subfamily B, 6	20010	13	0	4	10	1	0	0	11	10	11	1.568360e-01	1	5.900000e-02	9.045807e-02	1
1393	PDGFRL	platelet-derived growth factor receptor-like	1150	7	0	2	6	0	0	0	6	5	6	4.510694e-01	3.800000e-02	9.860000e-01	9.048469e-02	1
1394	ZNF391	zinc finger protein 391	1082	7	0	0	7	0	0	0	7	7	6	7.926327e-02	7.030000e-01	1.760000e-01	9.060211e-02	1
1395	CYP1B1	cytochrome P450, family 1, subfamily B, polypeptide 1	1639	0	0	6	11	0	1	0	12	10	12	1.707897e-01	1.700000e-01	2.380000e-01	9.072922e-02	1
1396	MEN1	multiple endocrine neoplasia I	1884	1	0	0	8	0	0	0	8	7	8	1.829658e-01	8.200000e-02	8.980000e-01	9.076896e-02	1
1397	HPGDS	hematopoietic prostaglandin D synthase	620	33	0	1	3	0	0	1	4	4	4	6.539531e-02	1	2.300000e-01	9.103471e-02	1
1398	PXMP2	peroxisomal membrane protein 2, 22kDa	606	1	0	0	1	0	1	0	2	2	2	1.818814e-02	1	9.510000e-01	9.106775e-02	1
1399	CREB3L4	cAMP responsive element binding protein 3-like 4	1224	6	0	0	4	0	0	0	4	4	4	4.417776e-02	1	4.010000e-01	9.112022e-02	1
1400	LIMD2	LIM domain containing 2	400	3	0	3	7	0	3	0	10	9	10	2.706939e-02	5.360000e-01	8.990000e-01	9.118616e-02	1
1401	SLFN5	schlafen family member 5	2692	26	0	3	8	1	0	0	9	9	9	3.109205e-01	3.900000e-02	2.410000e-01	9.169285e-02	1
1402	MX1	myxovirus (influenza virus) resistance 1, interferon-inducible protein p78 (mouse)	2041	4	0	1	4	0	2	0	6	6	6	4.288720e-02	1	3.330000e-01	9.173848e-02	1
1403	PRDX6	peroxiredoxin 6	693	4	0	0	2	1	0	0	3	3	3	5.871300e-02	1	2.690000e-01	9.182421e-02	1
1404	UNC93A	unc-93 homolog A (C. elegans)	1402	19	0	2	4	1	0	0	5	5	5	7.070552e-01	4.900000e-02	3.680000e-01	9.184926e-02	1
1405	METTL13	methyltransferase like 13	2128	9	0	3	5	0	0	0	5	5	4	9.196539e-01	1.700000e-02	9.430000e-01	9.188779e-02	1
1406	ELAVL1	ELAV (embryonic lethal, abnormal vision, Drosophila)-like 1 (Hu antigen R)	1001	0	0	4	5	2	0	0	7	7	7	1.843747e-02	1	8.950000e-01	9.206513e-02	1
1407	CFHR5	complement factor H-related 5	1746	0	0	0	9	0	1	1	11	11	11	1.961684e-01	1	2.900000e-02	9.207454e-02	1
1408	AOAH	acyloxyacyl hydrolase (neutrophil)	2150	2	0	3	4	0	1	0	5	4	5	7.123280e-01	1	6.100000e-03	9.211233e-02	1
1409	LRCH1	leucine-rich repeats and calponin homology (CH) domain containing 1	2481	12	0	2	9	1	0	0	10	10	9	1.647402e-01	9.300000e-02	9.940000e-01	9.211877e-02	1
1410	WHSC1	Wolf-Hirschhorn syndrome candidate 1	4254	3	0	4	8	2	1	1	12	12	12	3.734843e-02	1	3.340000e-01	9.241374e-02	1
1411	STOML3	stomatin (EPB72)-like 3	931	6	0	2	7	0	0	0	7	7	7	2.812291e-01	2.150000e-01	1.430000e-01	9.255848e-02	1
1412	TREX2	three prime repair exonuclease 2	715	329	0	0	4	0	0	0	4	4	4	2.213093e-01	1	4.800000e-02	9.267350e-02	1
1413	PRSS53	protease, serine, 53	1705	13	0	0	4	0	1	0	5	5	5	1.706421e-01	1	5.900000e-02	9.271339e-02	1
1414	ZNF229	zinc finger protein 229	2490	41	0	4	5	0	0	2	7	7	6	9.319225e-01	3.700000e-02	5.510000e-01	9.286661e-02	1
1415	ARHGEF37	Rho guanine nucleotide exchange factor (GEF) 37	2076	1	0	1	6	0	0	0	6	6	6	1.129701e-01	1	7.500000e-02	9.287303e-02	1
1416	HPX	hemopexin	1427	33	0	3	4	0	0	0	4	4	3	8.109777e-01	5.800000e-02	4.540000e-01	9.292251e-02	1
1417	UQCC	ubiquinol-cytochrome c reductase complex chaperone, CBP3 homolog (yeast)	936	12	0	0	1	0	1	0	2	2	2	5.332459e-01	1	2.200000e-02	9.296678e-02	1
1418	OR1L3	olfactory receptor, family 1, subfamily L, member 3	974	17	0	2	5	1	0	1	7	6	7	6.205413e-02	1	2.460000e-01	9.302525e-02	1
1419	ZFHX4	zinc finger homeobox 4	10891	3	0	26	72	4	3	3	82	59	80	1.869682e-02	7.290000e-01	9.900000e-01	9.309900e-02	1
1420	TSEN2	tRNA splicing endonuclease 2 homolog (S. cerevisiae)	1479	1	0	0	5	0	1	1	7	7	7	1.872060e-02	1	7.150000e-01	9.319358e-02	1
1421	VPS53	vacuolar protein sorting 53 homolog (S. cerevisiae)	2596	1	0	1	4	1	1	0	6	6	6	6.633084e-02	1	1.630000e-01	9.339652e-02	1
1422	DYRK1A	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1A	2423	11	0	2	6	0	0	0	6	6	5	7.821674e-01	2.300000e-02	6.460000e-01	9.339807e-02	1
1423	SRM	spermidine synthase	939	65	0	1	4	0	0	0	4	4	3	3.183815e-01	5.000000e-02	9.850000e-01	9.344772e-02	1
1424	TACSTD2	tumor-associated calcium signal transducer 2	972	3	0	3	9	0	0	0	9	8	8	1.314455e-01	1.160000e-01	9.680000e-01	9.349621e-02	1
1425	LRRC42	leucine rich repeat containing 42	1315	17	0	1	3	0	1	2	6	6	5	1.088036e-01	1.510000e-01	9.390000e-01	9.360077e-02	1
1426	C8orf58	chromosome 8 open reading frame 58	1122	2	0	0	4	0	0	1	5	5	5	7.685100e-02	1	1.240000e-01	9.362251e-02	1
1427	TSPAN18	tetraspanin 18	775	2	0	1	2	0	0	0	2	2	1	4.955948e-01	3.800000e-02	1	9.363882e-02	1
1428	CASD1	CAS1 domain containing 1	2462	37	0	5	5	0	1	0	6	6	5	8.729266e-01	2.070000e-02	5.302000e-01	9.372863e-02	1
1429	SFRP1	secreted frizzled-related protein 1	953	19	0	2	5	0	0	1	6	6	6	1.887081e-02	1	9.420000e-01	9.379055e-02	1
1430	NOS1AP	nitric oxide synthase 1 (neuronal) adaptor protein	1609	6	0	0	6	0	0	0	6	6	5	2.306053e-01	1.260000e-01	4.740000e-01	9.394465e-02	1
1431	OMD	osteomodulin	1274	4	0	0	7	0	0	0	7	7	7	9.511420e-02	1	9.700000e-02	9.401643e-02	1
1432	KIF15	kinesin family member 15	4390	4	0	2	5	0	1	1	7	7	7	5.939042e-02	1	2.190000e-01	9.408711e-02	1
1433	LCA5	Leber congenital amaurosis 5	2118	10	0	1	6	0	1	1	8	8	8	1.957318e-01	1	3.500000e-02	9.424746e-02	1
1434	SDSL	serine dehydratase-like	1018	2	0	0	5	0	0	0	5	5	5	1.300488e-01	1	1.010000e-01	9.425196e-02	1
1435	KCNH1	potassium voltage-gated channel, subfamily H (eag-related), member 1	3010	0	0	8	6	0	0	0	6	6	5	9.999144e-01	1.700000e-02	5.060000e-01	9.429657e-02	1
1436	SUDS3	suppressor of defective silencing 3 homolog (S. cerevisiae)	1031	11	0	0	3	0	1	1	5	5	4	7.013439e-02	2.390000e-01	8.450000e-01	9.460626e-02	1
1437	ADAMTS14	ADAM metallopeptidase with thrombospondin type 1 motif, 14	3765	0	0	4	13	2	1	0	16	16	16	1.908900e-02	1	3.590000e-01	9.465555e-02	1
1438	UCN3	urocortin 3 (stresscopin)	490	16	0	0	5	0	0	0	5	5	4	3.006352e-02	4.490000e-01	5.950000e-01	9.477980e-02	1
1439	PDIA2	protein disulfide isomerase family A, member 2	1937	6	0	4	7	0	1	2	10	10	9	7.029621e-02	2.270000e-01	8.900000e-01	9.478048e-02	1
1440	CCBP2	chemokine binding protein 2	1159	20	0	1	4	0	0	0	4	4	4	2.308734e-01	1	4.900000e-02	9.494633e-02	1
1441	EVI2A	ecotropic viral integration site 2A	788	56	0	1	8	0	0	0	8	7	8	1.919101e-02	1	6.630000e-01	9.505909e-02	1
1442	NPAS4	neuronal PAS domain protein 4	2437	26	0	3	7	1	0	1	9	9	9	6.017780e-02	1	2.070000e-01	9.508165e-02	1
1443	TTC36	tetratricopeptide repeat domain 36	578	0	0	1	2	0	0	1	3	3	3	7.010966e-02	1	2.320000e-01	9.541131e-02	1
1444	SND1	staphylococcal nuclease and tudor domain containing 1	4720	8	0	3	11	0	0	1	12	12	12	2.968760e-01	1.020000e-01	3.970000e-01	9.547757e-02	1
1445	NOTCH3	Notch homolog 3 (Drosophila)	7096	0	0	4	23	2	1	0	26	22	25	1.028962e-01	1.480000e-01	3.320000e-01	9.566518e-02	1
1446	C1orf66	chromosome 1 open reading frame 66	2172	0	0	0	2	1	0	0	3	3	3	2.537716e-02	1	4.620000e-01	9.573734e-02	1
1447	ANKK1	ankyrin repeat and kinase domain containing 1	2328	0	0	5	4	2	0	0	6	6	5	4.724157e-01	4.900000e-02	4.620000e-01	9.576209e-02	1
1448	WDR17	WD repeat domain 17	4089	15	0	5	15	1	1	0	17	14	17	4.304983e-01	3.500000e-02	4.390000e-01	9.577541e-02	1
1449	C20orf29	chromosome 20 open reading frame 29	611	28	0	0	3	0	0	0	3	3	3	2.309011e-01	1	4.700000e-02	9.586717e-02	1
1450	CLEC11A	C-type lectin domain family 11, member A	984	0	0	4	4	0	0	2	6	6	6	6.751379e-02	1	1.200000e-01	9.632337e-02	1
1451	GHDC	GH3 domain containing	1714	0	0	0	6	1	1	0	8	8	8	1.951444e-02	1	7.470000e-01	9.633501e-02	1
1452	MED13	mediator complex subunit 13	6643	2	0	6	11	0	3	1	15	13	15	1.586911e-01	1	6.800000e-02	9.635295e-02	1
1453	C16orf79	chromosome 16 open reading frame 79	889	22	0	2	6	0	0	0	6	6	6	1.061368e-01	2.660000e-01	4.730000e-01	9.639295e-02	1
1454	SPANXN4	SPANX family, member N4	308	18	0	0	1	1	0	0	2	2	2	1.956972e-02	1	3.430000e-01	9.655251e-02	1
1455	TBC1D8	TBC1 domain family, member 8 (with GRAM domain)	3501	2	0	2	6	0	0	0	6	6	5	5.453220e-01	4.300000e-02	1.950000e-01	9.679583e-02	1
1456	TGDS	TDP-glucose 4,6-dehydratase	1097	0	0	0	5	0	0	1	6	6	6	8.147507e-02	1	1.730000e-01	9.681115e-02	1
1457	INTS10	integrator complex subunit 10	2197	6	0	6	8	1	1	0	10	9	9	3.850378e-01	8.100000e-02	4.740000e-01	9.681679e-02	1
1458	ZNF589	zinc finger protein 589	1109	11	0	0	3	0	0	1	4	4	4	3.069516e-01	1	4.700000e-02	9.684815e-02	1
1459	HEPHL1	hephaestin-like 1	3556	2	0	2	9	1	1	1	12	12	12	9.976360e-02	1	1.000000e-01	9.688164e-02	1
1460	CPNE2	copine II	1707	1	0	1	4	0	0	1	5	5	5	7.954021e-02	1	1.480000e-01	9.716657e-02	1
1461	RIC8A	resistance to inhibitors of cholinesterase 8 homolog A (C. elegans)	1803	2	2	0	5	0	0	0	5	5	4	4.028666e-01	3.700000e-02	9.820000e-01	9.722345e-02	1
1462	RDH5	retinol dehydrogenase 5 (11-cis/9-cis)	1215	7	0	3	1	1	0	0	2	2	2	5.485973e-01	1	2.900000e-02	9.725893e-02	1
1463	HNMT	histamine N-methyltransferase	1113	8	1	0	5	0	0	0	5	5	5	9.371818e-02	1	1.670000e-01	9.735716e-02	1
1464	KIAA0100	KIAA0100	6862	1	0	3	9	0	0	1	10	10	9	8.244288e-01	1.900000e-02	7.720000e-01	9.740328e-02	1
1465	HIST1H1T	histone cluster 1, H1t	628	0	0	0	5	0	0	1	6	6	6	2.061621e-01	8.800000e-02	4.860000e-01	9.742395e-02	1
1466	KRTAP10-10	keratin associated protein 10-10	758	37	0	1	3	0	0	0	3	3	3	5.079221e-01	1	2.300000e-02	9.749219e-02	1
1467	ZNF611	zinc finger protein 611	2130	41	0	2	5	0	0	0	5	5	4	9.449294e-01	1.800000e-02	7.740000e-01	9.762768e-02	1
1468	ODZ1	odz, odd Oz/ten-m homolog 1(Drosophila)	8325	4	0	4	24	2	0	2	28	27	27	1.600447e-01	1.120000e-01	9.710000e-01	9.763561e-02	1
1469	ARAP3	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3	4763	10	0	5	14	0	1	0	15	14	15	3.108047e-01	1.840000e-01	1.590000e-01	9.781571e-02	1
1470	IKBKE	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase epsilon	2231	3	0	0	8	0	0	1	9	9	9	1.989996e-02	1	7.690000e-01	9.784887e-02	1
1471	DUOX1	dual oxidase 1	4788	0	0	2	22	1	0	1	24	21	23	2.228081e-01	5.200000e-02	9.240000e-01	9.844668e-02	1
1472	TRAF5	TNF receptor-associated factor 5	1713	0	0	0	1	0	2	0	3	3	3	2.005420e-02	1	3.570000e-01	9.845243e-02	1
1473	CD248	CD248 molecule, endosialin	2276	5	0	1	6	0	0	1	7	7	7	2.016314e-02	1	6.940000e-01	9.887802e-02	1
1474	CLCNKB	chloride channel Kb	2286	3	0	1	6	1	0	0	7	7	7	9.307914e-02	1	1.170000e-01	9.901474e-02	1
1475	NECAP1	NECAP endocytosis associated 1	858	28	0	0	5	0	0	0	5	5	4	8.195846e-02	1.920000e-01	9.860000e-01	9.919249e-02	1
1476	AZI2	5-azacytidine induced 2	1294	78	0	1	3	0	0	0	3	3	3	6.778493e-01	1	1.800000e-02	9.955007e-02	1
1477	HIF1A	hypoxia-inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor)	2537	4	0	2	3	1	3	1	8	7	7	2.187520e-01	7.200000e-02	9.410000e-01	9.958302e-02	1
1478	PTH2	parathyroid hormone 2	311	41	0	1	1	0	0	1	2	2	2	1.978384e-01	1	9.600000e-02	9.971313e-02	1
1479	USP6NL	USP6 N-terminal like	2602	12	0	3	5	0	0	0	5	5	4	8.864073e-01	1.700000e-02	7.570000e-01	9.975212e-02	1
1480	KDM4C	lysine (K)-specific demethylase 4C	3491	26	0	5	7	0	0	0	7	7	6	9.710089e-01	2.800000e-02	5.870000e-01	9.976699e-02	1
1481	MND1	meiotic nuclear divisions 1 homolog (S. cerevisiae)	648	12	0	0	3	0	0	0	3	3	2	5.357199e-02	3.300000e-01	4.900000e-01	9.984383e-02	1
1482	C5orf34	chromosome 5 open reading frame 34	1965	2	0	0	3	0	1	0	4	4	4	1.524189e-01	1	1.210000e-01	9.989522e-02	1
1483	ASTE1	asteroid homolog 1 (Drosophila)	2150	9	0	3	5	0	0	0	5	3	5	9.738130e-01	1.500000e-02	9.010000e-01	9.999613e-02	1
1484	PTPLB	protein tyrosine phosphatase-like (proline instead of catalytic arginine), member b	791	7	0	0	3	0	0	0	3	3	3	2.046708e-02	1	9.630000e-01	1.000623e-01	1
1485	CYP2A13	cytochrome P450, family 2, subfamily A, polypeptide 13	1519	2	0	0	5	0	2	0	7	7	7	2.050590e-02	1	8.990000e-01	1.002132e-01	1
1486	KRTAP10-9	keratin associated protein 10-9	881	9	0	3	5	0	0	0	5	5	5	3.797615e-01	1.230000e-01	2.470000e-01	1.002180e-01	1
1487	TAS2R10	taste receptor, type 2, member 10	924	5	0	0	2	0	0	0	2	2	2	5.138303e-01	1	3.600000e-02	1.003971e-01	1
1488	TMEM69	transmembrane protein 69	752	3	0	0	3	0	0	0	3	3	3	8.865847e-02	1	1.950000e-01	1.004575e-01	1
1489	JTB	jumping translocation breakpoint	457	6	0	0	1	0	0	1	2	2	2	3.466276e-02	1	5.910000e-01	1.005387e-01	1
1490	HTR3B	5-hydroxytryptamine (serotonin) receptor 3B	1360	4	0	0	5	1	0	1	7	7	7	2.061712e-02	1	8.490000e-01	1.006452e-01	1
1491	OR5P3	olfactory receptor, family 5, subfamily P, member 3	935	11	0	3	4	0	0	3	7	6	6	2.151137e-01	8.000000e-02	7.270000e-01	1.007764e-01	1
1492	DUOXA2	dual oxidase maturation factor 2	1704	10	0	1	3	0	1	0	4	4	4	3.566417e-01	1	1.900000e-02	1.009094e-01	1
1493	SOX14	SRY (sex determining region Y)-box 14	727	6	0	2	6	1	0	1	8	8	7	1.438186e-01	1.330000e-01	3.280000e-01	1.010051e-01	1
1494	OSBPL5	oxysterol binding protein-like 5	2724	4	0	4	4	0	0	0	4	3	4	9.435849e-01	1.800000e-02	7.030000e-01	1.011949e-01	1
1495	NDNL2	necdin-like 2	915	2	0	2	3	1	0	0	4	3	4	8.316719e-01	2.200000e-02	8.310000e-01	1.013225e-01	1
1496	C6orf211	chromosome 6 open reading frame 211	1342	9	0	1	3	3	1	0	7	6	7	2.079844e-02	1	7.290000e-01	1.013483e-01	1
1497	ZNF100	zinc finger protein 100	1645	0	0	0	5	0	0	0	5	5	4	6.501701e-01	2.200000e-02	7.900000e-01	1.013754e-01	1
1498	CDKL4	cyclin-dependent kinase-like 4	976	2	0	2	5	0	4	0	9	8	7	2.081385e-02	1	6.590000e-01	1.014079e-01	1
1499	TMPRSS13	transmembrane protease, serine 13	1754	15	0	3	5	0	2	0	7	7	7	2.081426e-02	1	7.120000e-01	1.014095e-01	1
1500	STBD1	starch binding domain 1	1081	19	0	0	6	1	0	0	7	7	7	2.083374e-02	1	6.180000e-01	1.014849e-01	1
1501	WDR27	WD repeat domain 27	2818	39	0	4	8	0	2	1	11	11	11	6.724504e-02	1	1.230000e-01	1.015322e-01	1
1502	EVC2	Ellis van Creveld syndrome 2 (limbin)	4013	12	0	6	18	1	1	0	20	18	17	5.215288e-01	2.900000e-02	2.890000e-01	1.015910e-01	1
1503	EDIL3	EGF-like repeats and discoidin I-like domains 3	1483	16	0	2	7	1	2	1	11	11	11	1.784168e-01	1	6.300000e-02	1.016437e-01	1
1504	C6orf126	chromosome 6 open reading frame 126	315	3	0	1	0	1	0	0	1	1	1	1.016592e-01	NaN	NaN	1.016592e-01	1
1505	NRL	neural retina leucine zipper	722	3	0	1	3	0	0	0	3	3	3	1.404301e-01	1	1.050000e-01	1.018345e-01	1
1506	C19orf62	chromosome 19 open reading frame 62	1026	9	0	0	7	0	0	0	7	7	7	2.097800e-02	1	9.630000e-01	1.020429e-01	1
1507	SERPIND1	serpin peptidase inhibitor, clade D (heparin cofactor), member 1	1516	10	0	0	2	0	0	0	2	2	2	8.541943e-01	1	1.620000e-02	1.021788e-01	1
1508	CLSPN	claspin homolog (Xenopus laevis)	4118	10	0	2	6	0	0	0	6	6	5	8.431260e-01	1.700000e-02	8.870000e-01	1.024297e-01	1
1509	XCR1	chemokine (C motif) receptor 1	1006	37	0	1	2	2	0	0	4	4	3	2.269571e-01	6.400000e-02	7.650000e-01	1.025410e-01	1
1510	CCDC8	coiled-coil domain containing 8	1617	1	0	0	2	0	0	1	3	3	3	5.087667e-02	1	3.580000e-01	1.025673e-01	1
1511	ABL2	v-abl Abelson murine leukemia viral oncogene homolog 2 (arg, Abelson-related gene)	3752	0	0	0	8	1	0	0	9	8	8	2.743380e-01	1.140000e-01	4.660000e-01	1.026067e-01	1
1512	CD300LF	CD300 molecule-like family member f	898	8	0	0	3	0	0	0	3	3	2	1.722616e-01	1.130000e-01	5.660000e-01	1.028540e-01	1
1513	FNDC5	fibronectin type III domain containing 5	499	10	0	0	1	0	1	0	2	2	2	4.612959e-02	1	2.860000e-01	1.029752e-01	1
1514	KY	kyphoscoliosis peptidase	2028	51	1	3	10	1	0	0	11	11	10	6.700958e-02	2.530000e-01	8.840000e-01	1.030615e-01	1
1515	SH3PXD2A	SH3 and PX domains 2A	3370	12	0	3	4	0	0	4	8	8	7	3.273883e-01	4.700000e-02	8.650000e-01	1.032087e-01	1
1516	SYCP2L	synaptonemal complex protein 2-like	2555	1	0	2	5	1	0	1	7	7	7	1.059167e-01	1	1.580000e-01	1.032434e-01	1
1517	GZF1	GDNF-inducible zinc finger protein 1	2152	23	0	3	10	0	0	0	10	7	8	8.955281e-01	1.980000e-02	6.064000e-01	1.033370e-01	1
1518	GEN1	Gen homolog 1, endonuclease (Drosophila)	2779	20	0	2	7	0	0	0	7	7	6	6.881867e-01	2.500000e-02	9.710000e-01	1.034147e-01	1
1519	SEMA5B	sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5B	3544	11	0	7	12	0	0	1	13	13	13	2.269764e-01	3.780000e-01	2.000000e-02	1.034224e-01	1
1520	FZR1	fizzy/cell division cycle 20 related 1 (Drosophila)	1543	0	0	0	6	0	1	1	8	7	8	2.134967e-02	1	9.960000e-01	1.034758e-01	1
1521	HRH4	histamine receptor H4	1183	25	0	1	7	0	0	0	7	7	7	2.867312e-02	1	5.840000e-01	1.035213e-01	1
1522	OLIG2	oligodendrocyte lineage transcription factor 2	976	4	0	2	9	0	0	0	9	9	9	2.139180e-02	1	9.230000e-01	1.036379e-01	1
1523	ATP6AP1	ATPase, H+ transporting, lysosomal accessory protein 1	1451	4	0	3	9	1	1	0	11	9	11	2.140076e-02	1	5.910000e-01	1.036723e-01	1
1524	SPATA5L1	spermatogenesis associated 5-like 1	2290	5	0	4	2	0	2	0	4	4	3	3.397631e-01	6.300000e-02	1	1.036889e-01	1
1525	PNLIPRP1	pancreatic lipase-related protein 1	1452	0	0	0	4	1	1	0	6	6	6	7.797095e-02	1	1.220000e-01	1.038309e-01	1
1526	CD6	CD6 molecule	2055	29	0	1	4	0	0	1	5	5	5	3.067204e-01	1	2.900000e-02	1.039400e-01	1
1527	RASSF3	Ras association (RalGDS/AF-6) domain family member 3	733	2	0	3	5	0	0	0	5	5	4	5.115300e-01	3.800000e-02	6.700000e-01	1.039932e-01	1
1528	TMPRSS4	transmembrane protease, serine 4	1362	1	0	0	5	0	0	0	5	5	5	1.920350e-01	1	8.800000e-02	1.040840e-01	1
1529	MTSS1	metastasis suppressor 1	2320	0	0	2	3	0	0	1	4	4	4	4.487603e-01	1	3.300000e-02	1.042090e-01	1
1530	PRRX1	paired related homeobox 1	813	41	0	1	6	0	0	0	6	6	5	2.534854e-01	7.100000e-02	8.750000e-01	1.042312e-01	1
1531	KIAA2013	KIAA2013	1913	0	0	0	2	0	0	0	2	2	2	5.267605e-01	1	1.900000e-02	1.044265e-01	1
1532	LIPE	lipase, hormone-sensitive	3268	10	0	4	11	0	0	3	14	14	14	2.161575e-02	1	5.540000e-01	1.044977e-01	1
1533	EIF3B	eukaryotic translation initiation factor 3, subunit B	2520	10	0	5	7	0	1	2	10	9	10	2.163183e-02	1	1	1.045594e-01	1
1534	NPC1L1	NPC1 (Niemann-Pick disease, type C1, gene)-like 1	4158	3	0	1	15	0	0	1	16	16	16	2.163703e-02	1	7.490000e-01	1.045793e-01	1
1535	GABRE	gamma-aminobutyric acid (GABA) A receptor, epsilon	1555	7	0	1	10	1	1	1	13	13	13	2.166469e-02	1	9.780000e-01	1.046853e-01	1
1536	CA4	carbonic anhydrase IV	969	10	0	2	3	0	0	0	3	3	3	4.423365e-01	1	3.300000e-02	1.047229e-01	1
1537	OR2AG2	olfactory receptor, family 2, subfamily AG, member 2	951	1	0	1	6	0	0	0	6	6	5	1.885663e-01	2.210000e-01	2.870000e-01	1.047636e-01	1
1538	ZNF804A	zinc finger protein 804A	3642	19	0	7	17	4	0	0	21	20	21	8.050147e-01	2.000000e-01	2.300000e-02	1.049562e-01	1
1539	ZNF513	zinc finger protein 513	2260	16	0	2	6	0	0	0	6	6	6	3.896752e-01	1	1.500000e-02	1.052869e-01	1
1540	OPTC	opticin	1027	9	0	3	4	0	0	0	4	4	3	8.084587e-01	2.200000e-02	9.450000e-01	1.053120e-01	1
1541	TIMM44	translocase of inner mitochondrial membrane 44 homolog (yeast)	1407	0	0	0	6	0	0	0	6	6	5	5.205829e-01	3.500000e-02	9.820000e-01	1.054500e-01	1
1542	ABCA7	ATP-binding cassette, sub-family A (ABC1), member 7	6622	0	0	5	19	1	0	2	22	20	22	2.767964e-01	1	2.300000e-02	1.054593e-01	1
1543	FILIP1	filamin A interacting protein 1	3662	8	0	2	9	2	0	0	11	11	10	1.392990e-01	1.390000e-01	9.440000e-01	1.054709e-01	1
1544	LAPTM4B	lysosomal associated protein transmembrane 4 beta	978	5	0	1	6	0	1	1	8	8	8	5.303900e-02	1	2.760000e-01	1.056053e-01	1
1545	TRAF4	TNF receptor-associated factor 4	1777	0	0	0	2	0	1	0	3	3	3	5.121363e-02	1	3.420000e-01	1.056600e-01	1
1546	CDH16	cadherin 16, KSP-cadherin	2558	29	0	2	9	0	0	0	9	9	9	1.857702e-01	1	6.000000e-02	1.056656e-01	1
1547	NPBWR2	neuropeptides B/W receptor 2	1001	33	0	1	5	0	0	0	5	5	5	1.197987e-01	1	1.200000e-01	1.056743e-01	1
1548	GAB1	GRB2-associated binding protein 1	2215	1	0	0	5	0	0	0	5	5	4	7.849310e-01	8.300000e-02	1.680000e-01	1.058840e-01	1
1549	C12orf57	chromosome 12 open reading frame 57	608	6	0	0	2	0	1	0	3	3	3	2.197968e-02	1	8.940000e-01	1.058901e-01	1
1550	ARHGAP35	glucocorticoid receptor DNA binding factor 1	4520	8	0	4	9	0	2	0	11	11	11	2.199731e-02	1	8.560000e-01	1.059574e-01	1
1551	VKORC1L1	vitamin K epoxide reductase complex, subunit 1-like 1	541	0	0	2	0	1	0	0	1	1	1	1.060527e-01	NaN	NaN	1.060527e-01	1
1552	CELA2B	chymotrypsin-like elastase family, member 2B	842	16	0	2	4	0	0	0	4	4	4	4.689994e-01	1	1.700000e-02	1.061316e-01	1
1553	EML2	echinoderm microtubule associated protein like 2	2024	1	0	0	6	0	0	0	6	6	6	7.072320e-02	1	2.850000e-01	1.064877e-01	1
1554	ARL6IP6	ADP-ribosylation-like factor 6 interacting protein 6	884	0	0	0	0	0	1	0	1	1	1	1.066738e-01	NaN	NaN	1.066738e-01	1
