gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	pCL2	pFN2	pCF	p	q
CCDC134	coiled-coil domain containing 134	710	16	0	0	3	0	0	0	3	2	3	5.164101e-01	1	2.800000e-01	9.999980e-01	2.378571e-01	6.194304e-01	4.370440e-01	1
ALOX12	arachidonate 12-lipoxygenase	2044	0	0	1	9	0	1	0	10	9	10	1.513928e-01	1	9.020000e-01	1	9.049135e-01	9.468326e-01	4.372038e-01	1
AP2B1	adaptor-related protein complex 2, beta 1 subunit	2936	8	0	1	3	0	0	0	3	3	3	8.276393e-01	1	5.900000e-02	1.000000e+00	5.598984e-02	7.753549e-01	4.373269e-01	1
NAA11	N(alpha)-acetyltransferase 11, NatA catalytic subunit	690	48	0	1	5	1	0	0	6	6	6	1.515225e-01	1	1	1.000000e+00	9.987403e-01	4.653215e-01	4.374486e-01	1
IL10RA	interleukin 10 receptor, alpha	1770	1	1	6	10	4	1	0	15	14	15	2.510088e-01	1	2.990000e-01	1	2.838093e-01	9.875305e-01	4.376125e-01	1
RXFP3	relaxin/insulin-like family peptide receptor 3	1410	7	0	4	14	1	0	0	15	14	14	1.516282e-01	1	7.640000e-01	1	7.540315e-01	2.887989e-01	4.376482e-01	1
DPYSL2	dihydropyrimidinase-like 2	1771	1	0	1	5	0	0	0	5	5	5	3.096214e-01	1	3.340000e-01	1.000000e+00	3.348992e-01	4.520919e-01	4.378109e-01	1
SNW1	SNW domain containing 1	1764	20	0	4	4	0	1	0	5	5	5	4.626810e-01	1	2.480000e-01	1.000000e+00	2.449372e-01	9.441628e-01	4.378954e-01	1
GABRQ	gamma-aminobutyric acid (GABA) receptor, theta	1931	36	0	3	9	2	0	0	11	11	11	1.518081e-01	1	7.960000e-01	1	8.011844e-01	1.915431e-05	4.379874e-01	1
PQLC1	PQ loop repeat containing 1	832	28	0	0	3	0	1	0	4	4	4	1.518985e-01	1	9.570000e-01	1.000000e+00	9.659259e-01	7.367182e-01	4.381576e-01	1
STAR	steroidogenic acute regulatory protein	882	1	0	0	1	0	0	0	1	1	1	4.381617e-01	NaN	NaN	NaN	NaN	7.553191e-01	4.381617e-01	1
DNAJC15	DnaJ (Hsp40) homolog, subfamily C, member 15	473	1	0	3	2	0	1	0	3	3	3	4.106713e-01	1	1.890000e-01	1.000000e+00	1.733425e-01	1.782749e-01	4.382517e-01	1
FAM105B	family with sequence similarity 105, member B	1083	8	0	1	3	0	0	0	3	3	3	9.157457e-01	1	1.620000e-01	1.000000e+00	1.651360e-01	2.940475e-01	4.383749e-01	1
MLNR	motilin receptor	1394	84	0	1	4	0	0	0	4	4	4	8.591247e-01	1	1.640000e-01	1.000000e+00	1.638889e-01	8.233311e-02	4.384716e-01	1
SIGLEC15	sialic acid binding Ig-like lectin 15	1113	0	1	2	2	0	0	0	2	2	2	9.941168e-01	1	8.500000e-02	9.999992e-01	8.810127e-02	8.361633e-01	4.385371e-01	1
KRTAP19-7	keratin associated protein 19-7	192	10	0	1	1	0	0	0	1	1	1	4.385793e-01	NaN	NaN	NaN	NaN	1.653543e-01	4.385793e-01	1
DAK	dihydroxyacetone kinase 2 homolog (S. cerevisiae)	1792	7	1	2	9	0	0	0	9	8	9	2.835679e-01	1	3.140000e-01	1	3.059318e-01	2.101309e-01	4.388685e-01	1
TPSAB1	tryptase alpha/beta 1	865	0	0	0	0	1	0	0	1	1	1	4.389641e-01	NaN	NaN	NaN	NaN	8.434505e-01	4.389641e-01	1
UBA7	ubiquitin-like modifier activating enzyme 7	3131	18	1	2	8	1	0	0	9	9	9	4.701598e-01	1	2.430000e-01	1	2.517209e-01	6.892013e-01	4.389736e-01	1
TCP1	t-complex 1	1715	5	1	3	4	1	0	0	5	4	5	5.976149e-01	1	1.690000e-01	1.000000e+00	1.806163e-01	6.147686e-01	4.390865e-01	1
OR8U1	olfactory receptor, family 8, subfamily U, member 1	930	9	0	2	14	0	0	0	14	14	14	1.524269e-01	1	9.530000e-01	1	9.527203e-01	9.631948e-01	4.391526e-01	1
KRTAP4-5	keratin associated protein 4-5	546	48	0	0	4	0	0	0	4	4	4	4.681260e-01	1	2.530000e-01	1.000000e+00	2.869107e-01	2.764062e-01	4.394952e-01	1
KRT33B	keratin 33B	1239	14	0	2	4	1	1	1	7	7	7	1.526454e-01	1	7.720000e-01	1	7.662149e-01	4.887843e-01	4.395634e-01	1
NRK	Nik related kinase	5067	5	4	8	26	0	0	5	31	27	29	9.976947e-01	1.160000e-01	5.880000e-01	1.131609e-04	5.914077e-01	2.510906e-06	4.395670e-01	1
ABCC8	ATP-binding cassette, sub-family C (CFTR/MRP), member 8	4901	1	4	2	19	0	1	0	20	19	20	2.094319e-01	1	3.310000e-01	1	3.334713e-01	5.956828e-01	4.396207e-01	1
HTR3B	5-hydroxytryptamine (serotonin) receptor 3B	1375	2	0	0	5	1	0	1	7	7	7	1.527009e-01	1	7.800000e-01	1	7.824399e-01	6.474332e-01	4.396678e-01	1
CDK2AP2	CDK2-associated protein 2	399	597	0	0	0	0	0	1	1	1	1	4.396838e-01	NaN	NaN	NaN	NaN	8.965517e-01	4.396838e-01	1
SPOPL	speckle-type POZ protein-like	1215	12	1	2	5	0	0	2	7	5	7	5.599351e-01	1	1.960000e-01	1.000000e+00	2.002529e-01	1.185861e-01	4.399709e-01	1
DMP1	dentin matrix acidic phosphoprotein	1558	0	0	1	6	0	1	0	7	7	7	1.528665e-01	1	5.870000e-01	1	5.893346e-01	9.664075e-01	4.399789e-01	1
HDAC7	histone deacetylase 7	3259	0	5	1	17	0	0	1	18	16	17	4.646427e-01	2.790000e-01	2.810000e-01	3.614243e-02	2.864054e-01	5.153384e-01	4.399807e-01	1
RHAG	Rh-associated glycoprotein	1266	6	2	0	7	0	0	1	8	7	8	1.529342e-01	1	5.150000e-01	1	5.206511e-01	6.149557e-01	4.401060e-01	1
MYL7	myosin, light chain 7, regulatory	552	4	1	0	3	0	0	0	3	3	3	1.529364e-01	1	7.360000e-01	1.000000e+00	7.196803e-01	7.321371e-02	4.401101e-01	1
OR7D4	olfactory receptor, family 7, subfamily D, member 4	939	19	0	2	2	0	0	0	2	2	2	8.806900e-01	1	1.270000e-01	9.999989e-01	1.238247e-01	7.959077e-01	4.406800e-01	1
FANCC	Fanconi anemia, complementation group C	1729	3	1	0	2	1	0	0	3	3	3	3.474901e-01	1	3.880000e-01	1.000000e+00	3.678512e-01	3.630381e-01	4.406858e-01	1
CCNG2	cyclin G2	1193	12	0	1	3	0	0	0	3	3	3	6.607899e-01	1	2.130000e-01	1.000000e+00	2.064691e-01	8.037367e-02	4.407986e-01	1
EPS8L1	EPS8-like 1	2457	3	0	6	8	0	0	0	8	7	8	9.892905e-01	1	1.230000e-01	1	1.344641e-01	6.195541e-01	4.408675e-01	1
ACIN1	apoptotic chromatin condensation inducer 1	4241	2	0	2	6	0	0	3	9	9	9	4.271349e-01	1	2.510000e-01	1	2.558865e-01	7.779884e-01	4.408701e-01	1
SPA17	sperm autoantigenic protein 17	468	4	0	1	1	0	0	1	2	2	2	1.534674e-01	1	7.460000e-01	9.999955e-01	7.605809e-01	3.425043e-01	4.411063e-01	1
OSBPL11	oxysterol binding protein-like 11	2292	0	0	0	3	0	1	0	4	4	4	1.534777e-01	1	7.230000e-01	1.000000e+00	6.998515e-01	7.892316e-01	4.411256e-01	1
GALR3	galanin receptor 3	1111	0	0	5	5	0	0	1	6	6	5	9.359982e-01	1.480000e-01	9.090000e-01	1.338471e-02	9.201033e-01	2.444881e-03	4.411743e-01	1
CALB1	calbindin 1, 28kDa	826	14	3	0	2	0	0	0	2	2	2	8.079242e-01	1	9.600000e-02	9.999985e-01	8.880964e-02	7.421347e-01	4.411779e-01	1
CAPN2	calpain 2, (m/II) large subunit	2188	2	2	0	4	0	0	0	4	4	4	8.875185e-01	1	1.540000e-01	1.000000e+00	1.574099e-01	5.023565e-01	4.412437e-01	1
CCDC96	coiled-coil domain containing 96	1668	17	0	1	7	0	0	1	8	8	8	1.535517e-01	1	8.170000e-01	1	8.106990e-01	8.340894e-01	4.412643e-01	1
RNGTT	RNA guanylyltransferase and 5'-phosphatase	1972	1	2	5	4	1	1	0	6	6	6	9.598447e-01	1	1.190000e-01	1	1.290946e-01	4.851010e-01	4.413082e-01	1
PEX5L	peroxisomal biogenesis factor 5-like	2007	0	0	0	2	0	1	1	4	4	4	1.538867e-01	1	8.110000e-01	1.000000e+00	8.122156e-01	7.349439e-01	4.418916e-01	1
HIST1H4L	histone cluster 1, H4l	313	4	2	6	5	0	0	0	5	4	5	9.993434e-01	1	1.500000e-02	1.000000e+00	1.524574e-02	6.936925e-01	4.419144e-01	1
NPHP3	nephronophthisis 3 (adolescent)	4211	1	0	1	4	0	2	0	6	6	6	1.539370e-01	1	4.680000e-01	1	4.756708e-01	7.609001e-01	4.419857e-01	1
GRIN2B	glutamate receptor, ionotropic, N-methyl D-aspartate 2B	4499	2	1	10	18	0	0	1	19	18	18	8.600957e-01	1.670000e-01	8.290000e-01	3.344923e-02	8.420055e-01	7.531370e-01	4.420234e-01	1
UFC1	ubiquitin-fold modifier conjugating enzyme 1	524	17	0	0	2	0	1	0	3	3	3	1.541188e-01	1	8.180000e-01	1.000000e+00	8.057834e-01	3.375594e-01	4.423258e-01	1
TBX6	T-box 6	1386	4	0	0	3	0	0	1	4	4	4	4.113940e-01	1	2.780000e-01	1.000000e+00	2.803936e-01	5.790098e-01	4.426136e-01	1
CLIP1	CAP-GLY domain containing linker protein 1	4418	8	0	2	9	0	1	2	12	12	12	1.543074e-01	1	5.370000e-01	1	5.191488e-01	9.233846e-01	4.426784e-01	1
PCNT	pericentrin	10195	21	3	10	27	1	0	1	29	29	28	7.572794e-01	3.360000e-01	3.510000e-01	3.906158e-02	3.643055e-01	4.165095e-01	4.430102e-01	1
TAC4	tachykinin 4 (hemokinin)	358	17	0	0	0	1	0	0	1	1	1	4.430161e-01	NaN	NaN	NaN	NaN	8.750000e-01	4.430161e-01	1
MARK1	MAP/microtubule affinity-regulating kinase 1	2456	18	1	4	4	1	0	0	5	5	5	9.656773e-01	1	1.510000e-01	1.000000e+00	1.437735e-01	9.926347e-01	4.430538e-01	1
ZNF839	zinc finger protein 839	2818	0	4	3	4	0	1	0	5	5	5	9.780637e-01	1	8.800000e-02	1.000000e+00	9.737123e-02	8.479708e-01	4.431018e-01	1
SCEL	sciellin	2191	7	0	3	3	0	1	0	4	4	4	8.883339e-01	1	1.640000e-01	1.000000e+00	1.661343e-01	3.874420e-02	4.431691e-01	1
DFFB	DNA fragmentation factor, 40kDa, beta polypeptide (caspase-activated DNase)	1259	50	0	1	5	0	0	0	5	5	5	4.493912e-01	1	1.680000e-01	1.000000e+00	1.323535e-01	3.109689e-01	4.432073e-01	1
FPR1	formyl peptide receptor 1	1056	1	0	1	6	0	0	0	6	6	6	4.124891e-01	1	2.390000e-01	1.000000e+00	2.368784e-01	2.020732e-01	4.433806e-01	1
PTRH1	peptidyl-tRNA hydrolase 1 homolog (S. cerevisiae)	661	84	0	0	2	0	0	0	2	2	2	7.777293e-01	1	1.360000e-01	9.999977e-01	1.425860e-01	4.441787e-01	4.435387e-01	1
PTPN22	protein tyrosine phosphatase, non-receptor type 22 (lymphoid)	2531	32	0	3	4	1	0	1	6	6	6	1.547705e-01	1	6.720000e-01	1	6.693119e-01	6.691216e-01	4.435432e-01	1
SULF2	sulfatase 2	2689	1	0	5	10	0	0	0	10	10	10	8.327665e-01	1	1.030000e-01	1	1.085204e-01	8.859012e-01	4.437746e-01	1
RBP7	retinol binding protein 7, cellular	417	32	0	0	2	0	0	0	2	2	2	2.536630e-01	1	3.720000e-01	9.999944e-01	3.698809e-01	9.904908e-01	4.439489e-01	1
SCRN2	secernin 2	1342	1	0	1	2	0	0	0	2	2	2	6.739327e-01	1	1.040000e-01	9.999994e-01	1.001398e-01	9.011786e-01	4.439796e-01	1
OR56A3	olfactory receptor, family 56, subfamily A, member 3	950	12	0	0	2	0	0	0	2	2	2	8.709273e-01	1	1.780000e-01	9.999989e-01	1.675890e-01	3.155693e-01	4.440179e-01	1
LRCH3	leucine-rich repeats and calponin homology (CH) domain containing 3	2627	11	1	0	8	0	0	0	8	8	8	1.550417e-01	1	7.720000e-01	1	7.459427e-01	8.887543e-02	4.440490e-01	1
ZKSCAN2	zinc finger with KRAB and SCAN domains 2	2928	0	0	1	7	0	0	0	7	7	7	2.528162e-01	1	5.380000e-01	1	5.405477e-01	6.874047e-01	4.443983e-01	1
ITPKC	inositol 1,4,5-trisphosphate 3-kinase C	2076	2	0	0	3	0	0	0	3	3	3	1.555963e-01	1	5.040000e-01	1.000000e+00	5.259897e-01	7.888704e-01	4.450817e-01	1
MAPK10	mitogen-activated protein kinase 10	1524	0	0	1	4	1	0	0	5	5	5	1.557411e-01	1	6.760000e-01	1.000000e+00	7.000829e-01	2.216764e-01	4.453510e-01	1
CHST6	carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 6	1188	2	0	5	7	0	0	0	7	7	7	6.628256e-01	1	1.430000e-01	1	1.355649e-01	9.295137e-01	4.453937e-01	1
ZNF17	zinc finger protein 17	2020	28	0	1	8	0	0	0	8	8	8	1.560037e-01	1	5.780000e-01	1	6.024940e-01	7.411621e-02	4.458391e-01	1
AGR2	anterior gradient homolog 2 (Xenopus laevis)	703	60	1	0	1	1	0	0	2	2	2	3.114030e-01	1	3.990000e-01	9.999980e-01	3.895691e-01	4.881886e-01	4.458562e-01	1
GPC3	glypican 3	1844	0	0	1	8	0	0	0	8	7	8	1.560213e-01	1	9.010000e-01	1	8.957317e-01	8.286853e-01	4.458718e-01	1
CCR7	chemokine (C-C motif) receptor 7	1145	11	0	2	2	1	0	0	3	3	3	8.265700e-01	1	1.660000e-01	1.000000e+00	1.546213e-01	6.963980e-01	4.462441e-01	1
VPS36	vacuolar protein sorting 36 homolog (S. cerevisiae)	1213	2	0	0	2	0	0	0	2	2	2	1.562882e-01	1	1.290000e-01	9.999993e-01	1.345825e-01	4.905557e-01	4.463675e-01	1
TRIP12	thyroid hormone receptor interactor 12	6389	4	3	1	12	5	2	0	19	17	19	1.566040e-01	1	3.740000e-01	1	3.664993e-01	8.598638e-01	4.469532e-01	1
C12orf77	chromosome 12 open reading frame 77	461	14	1	0	5	0	0	0	5	4	5	1.566051e-01	1	4.920000e-01	1.000000e+00	4.767086e-01	3.232768e-01	4.469554e-01	1
FOXJ2	forkhead box J2	1803	21	0	3	3	0	0	0	3	3	2	7.871157e-01	1.870000e-01	9.200000e-01	1.657764e-03	9.218219e-01	3.505129e-01	4.470127e-01	1
LMLN	leishmanolysin-like (metallopeptidase M8 family)	2143	1	0	0	3	0	0	0	3	3	3	1.566592e-01	1	4.600000e-01	1.000000e+00	4.545945e-01	2.354723e-01	4.470556e-01	1
CLSTN2	calsyntenin 2	2932	5	0	1	7	1	1	0	9	9	9	1.566974e-01	1	5.200000e-01	1	5.073089e-01	9.799832e-01	4.471265e-01	1
OPHN1	oligophrenin 1	2497	1	2	0	13	0	1	0	14	14	14	1.567372e-01	1	6.220000e-01	1	6.095453e-01	9.978376e-02	4.472002e-01	1
HEPHL1	hephaestin-like 1	3556	1	3	2	9	1	1	1	12	12	12	8.038981e-01	1	1.020000e-01	1	1.059538e-01	5.747849e-01	4.472427e-01	1
PBX4	pre-B-cell leukemia homeobox 4	1153	3	1	0	3	0	1	1	5	5	5	1.567772e-01	1	4.270000e-01	1.000000e+00	4.339871e-01	3.263036e-01	4.472742e-01	1
FAP	fibroblast activation protein, alpha	2383	0	0	0	4	0	0	0	4	4	4	1.567892e-01	1	9.550000e-01	1.000000e+00	9.631040e-01	8.882726e-01	4.472965e-01	1
MAGEE1	melanoma antigen family E, 1	2874	1	0	1	9	0	0	0	9	9	9	1.567945e-01	1	7.170000e-01	1	7.066439e-01	1.705570e-01	4.473064e-01	1
CENPK	centromere protein K	924	31	0	0	3	0	0	0	3	2	3	6.298547e-01	1	1.480000e-01	9.999988e-01	1.398890e-01	3.659974e-01	4.473792e-01	1
PIK3C2A	phosphoinositide-3-kinase, class 2, alpha polypeptide	5185	3	2	4	10	0	3	0	13	13	13	5.356820e-01	1	2.140000e-01	1	2.204075e-01	6.023462e-01	4.476033e-01	1
SPRY3	sprouty homolog 3 (Drosophila)	1734	46	0	3	5	0	0	0	5	5	4	9.997377e-01	1.360000e-01	1	5.729004e-03	9.981283e-01	9.313751e-03	4.476107e-01	1
CCDC153	coiled-coil domain containing 153	653	79	0	0	2	0	0	1	3	3	3	1.571159e-01	1	8.230000e-01	1.000000e+00	8.302101e-01	8.966370e-01	4.479016e-01	1
GRK6	G protein-coupled receptor kinase 6	1861	3	0	2	4	1	0	0	5	5	5	4.328418e-01	1	3.060000e-01	1.000000e+00	3.254035e-01	1.372130e-01	4.479120e-01	1
LGI2	leucine-rich repeat LGI family, member 2	1666	0	0	1	5	0	1	0	6	6	6	1.572009e-01	1	5.710000e-01	1	5.390562e-01	4.863488e-02	4.480587e-01	1
SLC39A9	solute carrier family 39 (zinc transporter), member 9	956	3	0	1	1	0	0	0	1	1	1	4.481327e-01	NaN	NaN	NaN	NaN	8.905109e-01	4.481327e-01	1
OR4N2	olfactory receptor, family 4, subfamily N, member 2	924	10	0	3	7	0	0	1	8	8	8	4.614195e-01	1	2.260000e-01	1	2.184866e-01	9.753994e-01	4.483236e-01	1
NSFL1C	NSFL1 (p97) cofactor (p47)	1165	3	0	1	5	1	0	0	6	6	6	1.573654e-01	1	8.920000e-01	1	9.150188e-01	4.182678e-01	4.483631e-01	1
LRRTM1	leucine rich repeat transmembrane neuronal 1	1569	1	0	14	13	0	0	0	13	12	12	9.960783e-01	1.360000e-01	9.900000e-01	4.118839e-02	9.906418e-01	8.915146e-01	4.483908e-01	1
CLDN5	claudin 5 (transmembrane protein deleted in velocardiofacial syndrome)	912	1	0	3	1	0	0	1	2	2	2	9.313176e-01	1	5.700000e-02	9.999988e-01	5.808562e-02	8.455795e-01	4.484135e-01	1
UBE2V2	ubiquitin-conjugating enzyme E2 variant 2	451	88	0	0	1	0	0	1	2	2	2	1.575314e-01	1	6.690000e-01	9.999951e-01	6.550289e-01	5.017141e-01	4.486700e-01	1
WISP2	WNT1 inducible signaling pathway protein 2	924	0	0	0	3	0	0	0	3	3	3	2.978515e-01	1	3.400000e-01	1.000000e+00	3.565714e-01	9.433302e-01	4.487292e-01	1
DYNLRB1	dynein, light chain, roadblock-type 1	648	1	0	0	0	1	0	0	1	1	1	4.488035e-01	NaN	NaN	NaN	NaN	7.953139e-01	4.488035e-01	1
ZDHHC19	zinc finger, DHHC-type containing 19	954	7	2	0	3	0	0	0	3	3	3	7.885157e-01	1	1.490000e-01	1.000000e+00	1.397371e-01	4.937771e-01	4.489873e-01	1
PPP1R15A	protein phosphatase 1, regulatory (inhibitor) subunit 15A	2033	3	0	4	7	1	0	0	8	8	8	2.772561e-01	1	4.670000e-01	1	4.523560e-01	1.215521e-01	4.496017e-01	1
C8orf44	chromosome 8 open reading frame 44	498	13	0	0	1	0	0	0	1	1	1	4.496489e-01	NaN	NaN	NaN	NaN	7.142857e-01	4.496489e-01	1
ACOX2	acyl-Coenzyme A oxidase 2, branched chain	2098	12	2	3	9	0	0	0	9	9	9	3.475571e-01	1	3.140000e-01	1	3.056736e-01	3.040962e-01	4.497908e-01	1
SLC22A13	solute carrier family 22, member 13	1692	70	1	1	6	0	1	0	7	7	7	2.490666e-01	1	4.690000e-01	1	4.730801e-01	3.721403e-03	4.498255e-01	1
STOX2	storkhead box 2	2802	2	0	1	9	0	1	0	10	9	10	2.913536e-01	1	1.600000e-01	1	1.408142e-01	3.816561e-01	4.499135e-01	1
ZNF627	zinc finger protein 627	1398	16	0	2	3	0	0	0	3	3	3	7.991512e-01	1	1.520000e-01	1.000000e+00	1.685891e-01	6.224565e-01	4.499631e-01	1
RBL1	retinoblastoma-like 1 (p107)	3298	7	2	2	3	3	0	1	7	7	7	3.470135e-01	1	3.720000e-01	1	3.454252e-01	8.935710e-02	4.499745e-01	1
BTBD17	BTB (POZ) domain containing 17	1445	5	0	4	10	0	0	0	10	10	9	8.241724e-01	2.690000e-01	3.290000e-01	3.064463e-02	3.110990e-01	8.377481e-01	4.499800e-01	1
CHCHD2	coiled-coil-helix-coiled-coil-helix domain containing 2	468	8	0	1	4	0	0	0	4	4	4	1.582737e-01	1	8.190000e-01	1.000000e+00	8.161287e-01	1.367561e-01	4.500401e-01	1
APOBEC4	apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 4 (putative)	1104	0	0	0	2	0	0	0	2	2	2	3.297421e-01	1	1.820000e-01	9.999992e-01	1.654856e-01	2.046398e-01	4.500447e-01	1
TNKS1BP1	tankyrase 1 binding protein 1, 182kDa	5226	0	0	4	15	1	0	0	16	15	15	3.319061e-01	1	4.000000e-01	1	4.073257e-01	3.912294e-01	4.501240e-01	1
LNX1	ligand of numb-protein X 1	2317	3	0	3	7	0	0	1	8	8	8	6.983294e-01	1	1.140000e-01	1	1.218025e-01	3.931971e-01	4.504954e-01	1
SPANXN2	SPANX family, member N2	547	6	0	0	6	0	0	0	6	6	6	1.585366e-01	1	7.170000e-01	1.000000e+00	7.077974e-01	4.284965e-01	4.505245e-01	1
RBM4	RNA binding motif protein 4	1793	5	0	1	6	0	0	0	6	6	6	2.757706e-01	1	3.820000e-01	1	3.993586e-01	2.468892e-01	4.505825e-01	1
NCOA4	nuclear receptor coactivator 4	2016	21	2	1	2	1	0	1	4	4	4	6.269625e-01	1	2.080000e-01	1.000000e+00	2.310256e-01	1.989960e-01	4.506809e-01	1
ECHDC3	enoyl Coenzyme A hydratase domain containing 3	928	13	1	1	6	0	0	0	6	6	6	4.482602e-01	1	1.460000e-01	1.000000e+00	1.312143e-01	1.950022e-01	4.507961e-01	1
UNC13C	unc-13 homolog C (C. elegans)	6806	2	2	15	35	1	1	2	39	35	38	9.981428e-01	4.460000e-01	7.000000e-02	8.379893e-02	6.836763e-02	9.926489e-01	4.508340e-01	1
HEPH	hephaestin	3719	6	2	0	7	3	1	0	11	11	11	2.691279e-01	1	4.850000e-01	1	4.856962e-01	6.673657e-05	4.509827e-01	1
PDIA3	protein disulfide isomerase family A, member 3	1675	9	0	3	1	0	1	1	3	3	3	6.999477e-01	1	2.100000e-01	1.000000e+00	2.026937e-01	4.632354e-01	4.511716e-01	1
C20orf166	chromosome 20 open reading frame 166	420	49	0	1	2	0	0	0	2	2	2	3.061769e-01	1	5.090000e-01	9.999944e-01	5.309201e-01	1.868618e-01	4.512041e-01	1
SAP30	Sin3A-associated protein, 30kDa	675	36	0	1	3	0	0	0	3	3	3	2.780726e-01	1	3.430000e-01	1.000000e+00	3.176783e-01	5.084359e-01	4.514830e-01	1
GPATCH3	G patch domain containing 3	1602	5	1	2	5	0	0	0	5	5	5	6.215107e-01	1	2.130000e-01	1.000000e+00	2.107578e-01	3.138760e-01	4.515736e-01	1
SIPA1	signal-induced proliferation-associated gene 1	3185	5	0	6	7	0	0	0	7	7	7	9.585941e-01	1	9.600000e-02	1	8.950896e-02	2.164360e-01	4.516101e-01	1
CCS	copper chaperone for superoxide dismutase	853	2	0	0	2	0	0	1	3	3	3	1.592044e-01	1	6.020000e-01	1.000000e+00	6.346532e-01	8.866035e-01	4.517531e-01	1
APOB	apolipoprotein B (including Ag(x) antigen)	13889	2	1	13	37	1	1	1	40	37	38	7.845041e-01	1.750000e-01	4.450000e-01	4.684042e-02	4.555095e-01	7.000292e-01	4.518448e-01	1
SEMA4A	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A	2338	16	0	2	7	0	1	0	8	8	8	1.593780e-01	1	8.030000e-01	1	7.884475e-01	3.061435e-01	4.520720e-01	1
CHMP4A	chromatin modifying protein 4A	818	11	0	0	3	0	0	0	3	3	3	3.565532e-01	1	2.590000e-01	1.000000e+00	2.524076e-01	1.175853e-01	4.520743e-01	1
WDR81	WD repeat domain 81	5922	7	0	5	5	0	0	1	6	6	6	9.718885e-01	1	1.410000e-01	1	1.362333e-01	7.825604e-01	4.520935e-01	1
EXOSC5	exosome component 5	728	7	0	1	2	0	0	0	2	2	2	7.591800e-01	1	2.100000e-01	9.999981e-01	2.024724e-01	6.966038e-01	4.521634e-01	1
NME9	NME/NM23 family member 9	1082	66	0	1	2	1	0	0	3	3	3	3.132597e-01	1	3.830000e-01	1.000000e+00	4.127006e-01	6.574254e-01	4.522027e-01	1
SLC13A2	solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2	1970	1	0	2	4	1	0	0	5	5	5	1.594789e-01	1	9.440000e-01	1.000000e+00	9.187341e-01	3.840765e-01	4.522572e-01	1
MKRN2	makorin, ring finger protein, 2	1279	6	0	0	5	0	0	0	5	5	5	1.596551e-01	1	8.770000e-01	1.000000e+00	8.659079e-01	2.190375e-01	4.525807e-01	1
CHN1	chimerin (chimaerin) 1	1677	2	0	1	3	0	1	0	4	4	4	8.873663e-01	1	1.750000e-01	1.000000e+00	1.789919e-01	4.975033e-01	4.527105e-01	1
SPRR1A	small proline-rich protein 1A	270	76	0	0	2	0	0	0	2	2	2	2.628403e-01	1	4.460000e-01	9.999867e-01	4.310952e-01	9.313795e-01	4.528591e-01	1
C2CD2L	C2CD2-like	2196	7	1	2	3	0	1	0	4	4	4	9.685943e-01	1	1.560000e-01	1.000000e+00	1.624518e-01	1.675749e-01	4.528795e-01	1
TMEM256		354	15	0	1	1	0	0	0	1	1	1	4.530560e-01	NaN	NaN	NaN	NaN	4.525547e-01	4.530560e-01	1
RND1	Rho family GTPase 1	715	0	0	0	1	0	0	0	1	1	1	4.531133e-01	NaN	NaN	NaN	NaN	6.306818e-01	4.531133e-01	1
REV1	REV1 homolog (S. cerevisiae)	3841	0	0	3	5	0	0	0	5	5	5	7.478899e-01	1	1.990000e-01	1	1.996181e-01	6.252207e-01	4.533018e-01	1
ALPK3	alpha-kinase 3	5776	7	1	6	22	1	0	0	23	22	22	1.600892e-01	1	5.160000e-01	1	4.736129e-01	2.440381e-02	4.533765e-01	1
IFNE	interferon, epsilon	627	8	0	1	1	1	0	0	2	2	2	1.602044e-01	1	7.600000e-01	9.999975e-01	7.906482e-01	8.566978e-01	4.535874e-01	1
ESRP1	epithelial splicing regulatory protein 1	2125	3	0	0	3	0	1	1	5	5	5	1.602924e-01	1	5.890000e-01	1.000000e+00	6.228716e-01	4.130159e-01	4.537487e-01	1
ARHGAP9	Rho GTPase activating protein 9	2578	1	0	2	8	0	0	0	8	8	8	6.050558e-01	1	2.210000e-01	1	2.270014e-01	2.189496e-01	4.538354e-01	1
POLRMT	polymerase (RNA) mitochondrial (DNA directed)	3773	10	2	9	4	0	1	1	6	6	6	9.962048e-01	1	1.330000e-01	1	1.332613e-01	5.321387e-01	4.539254e-01	1
SLC40A1	solute carrier family 40 (iron-regulated transporter), member 1	1744	20	0	2	5	0	1	0	6	6	6	3.215816e-01	1	3.480000e-01	1	3.372189e-01	9.524914e-01	4.540722e-01	1
CRELD2	cysteine-rich with EGF-like domains 2	1249	7	0	1	2	0	1	1	4	4	4	5.047157e-01	1	1.610000e-01	1.000000e+00	1.606707e-01	4.619025e-01	4.541278e-01	1
FANCL	Fanconi anemia, complementation group L	1195	2	2	1	7	0	1	2	10	10	10	1.606931e-01	1	7.970000e-01	1	7.941290e-01	7.396140e-01	4.544816e-01	1
AP4B1	adaptor-related protein complex 4, beta 1 subunit	2328	0	0	0	5	0	0	0	5	5	5	1.607236e-01	1	9.840000e-01	1.000000e+00	9.795935e-01	9.565243e-01	4.545375e-01	1
