gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	pCL2	pFN2	pCF	p	q
MDM1	Mdm1 nuclear protein homolog (mouse)	2479	5	0	4	6	0	0	1	7	7	6	7.267490e-01	4.400000e-02	7.150000e-01	8.415663e-03	7.086045e-01	8.329985e-01	1.107262e-01	1
SMR3B	submaxillary gland androgen regulated protein 3B	244	1	1	1	1	0	0	2	3	3	2	4.755935e-01	4.100000e-02	3.010000e-01	1.206426e-02	2.939278e-01	8.312962e-01	1.109071e-01	1
ANKRD7	ankyrin repeat domain 7	880	153	0	1	4	1	0	0	5	5	5	7.318969e-01	2.100000e-02	5.310000e-01	1.000000e+00	5.272337e-01	5.045103e-01	1.113452e-01	1
MBOAT1	membrane bound O-acyltransferase domain containing 1	1550	0	0	2	10	0	2	0	12	11	12	7.693920e-02	1	2.140000e-01	1	2.227059e-01	6.807718e-01	1.115169e-01	1
MDH1B	malate dehydrogenase 1B, NAD (soluble)	1686	2	0	1	10	0	0	0	10	10	9	4.213506e-01	3.900000e-02	9.790000e-01	2.629380e-02	9.823070e-01	2.004923e-01	1.120013e-01	1
SNRNP40	small nuclear ribonucleoprotein 40kDa (U5)	1401	7	0	0	3	0	0	0	3	3	3	3.375577e-01	1	4.400000e-02	1.000000e+00	3.644836e-02	6.652797e-01	1.121264e-01	1
GPRASP1	G protein-coupled receptor associated sorting protein 1	4188	6	0	4	8	3	0	1	12	12	12	7.877366e-01	5.100000e-02	2.850000e-01	1	2.739162e-01	7.065399e-02	1.121378e-01	1
AHSA1	AHA1, activator of heat shock 90kDa protein ATPase homolog 1 (yeast)	1104	0	1	0	2	0	0	1	3	3	3	4.392306e-01	1	3.500000e-02	1.000000e+00	4.332632e-02	1.098886e-01	1.124611e-01	1
NOA1	nitric oxide associated 1	2121	4	0	0	6	1	0	0	7	7	6	2.697366e-01	7.300000e-02	8.860000e-01	9.843675e-03	8.669118e-01	2.944841e-01	1.125298e-01	1
SAAL1	serum amyloid A-like 1	1478	1	0	0	4	0	0	2	6	6	5	1.284968e-01	1.640000e-01	9.460000e-01	1.008283e-02	9.472593e-01	1.423830e-01	1.126610e-01	1
RWDD2B	RWD domain containing 2B	976	28	1	0	3	1	2	0	6	6	6	2.381033e-02	1	7.220000e-01	1.000000e+00	7.148402e-01	7.756887e-01	1.128047e-01	1
ERMAP	erythroblast membrane-associated protein (Scianna blood group)	1465	0	0	0	6	0	0	0	6	6	6	6.952128e-02	1	1.710000e-01	1	1.601912e-01	6.536561e-01	1.129372e-01	1
ARHGAP9	Rho GTPase activating protein 9	2578	1	0	2	10	1	0	0	11	11	11	5.692973e-01	1	9.100000e-03	1	9.593021e-03	6.924364e-02	1.129662e-01	1
RPS7	ribosomal protein S7	660	1	1	3	5	0	0	1	6	5	6	6.286682e-01	7.100000e-02	4.390000e-01	1.000000e+00	4.556077e-01	4.629675e-01	1.131000e-01	1
RPP38	ribonuclease P/MRP 38kDa subunit	446	0	0	0	2	0	0	0	2	2	2	1.131779e-01	NaN	NaN	NaN	NaN	2.685174e-01	1.131779e-01	1
CISD2	CDGSH iron sulfur domain 2	551	2	1	0	3	0	0	0	3	3	2	5.440748e-01	4.100000e-02	1.270000e-01	5.379550e-03	1.417341e-01	9.978872e-01	1.132863e-01	1
CLDN4	claudin 4	630	5	0	2	2	0	0	1	3	3	3	5.703878e-01	1	3.800000e-02	1.000000e+00	4.299712e-02	6.494660e-01	1.133498e-01	1
LINGO2	leucine rich repeat and Ig domain containing 2	1821	17	0	6	11	1	0	0	12	12	11	9.991694e-01	1.190000e-01	4.800000e-02	3.559176e-02	5.367553e-02	9.799578e-01	1.134385e-01	1
CUL4B	cullin 4B	2863	2	1	0	8	0	2	2	12	11	12	2.404254e-02	1	9.340000e-01	1	9.260578e-01	4.906119e-04	1.136714e-01	1
HSPA4L	heat shock 70kDa protein 4-like	2720	5	0	2	8	1	1	0	10	10	10	1.604749e-01	1	6.600000e-02	1	6.849018e-02	9.176406e-01	1.137784e-01	1
KRT76	keratin 76	1949	0	0	2	12	0	1	0	13	13	13	5.040544e-02	1	3.770000e-01	1	3.641813e-01	1.235608e-01	1.138625e-01	1
NUDT19	nudix (nucleoside diphosphate linked moiety X)-type motif 19	1136	4	0	3	7	0	0	0	7	7	6	8.321456e-01	1.160000e-01	1.080000e-01	1.828689e-02	1.190486e-01	2.007206e-01	1.140056e-01	1
EMC10	ER membrane protein complex subunit 10	1237	2	0	2	4	0	0	0	4	4	3	6.737544e-01	3.100000e-02	1.240000e-01	4.819915e-03	1.275429e-01	6.465037e-01	1.144632e-01	1
VPS53	vacuolar protein sorting 53 homolog (S. cerevisiae)	2846	0	0	1	6	1	1	0	8	8	8	1.319808e-01	1	9.200000e-02	1	8.907024e-02	8.120392e-01	1.145721e-01	1
EXOSC4	exosome component 4	746	3	0	2	2	0	0	0	2	2	1	7.840114e-01	3.100000e-02	6.900000e-01	1.333333e-03	6.910549e-01	1.074977e-01	1.146461e-01	1
PLA1A	phospholipase A1 member A	1438	28	0	3	6	0	1	0	7	7	7	1.846776e-01	1	7.300000e-02	1	7.501748e-02	9.719618e-01	1.149176e-01	1
SEC16B	SEC16 homolog B (S. cerevisiae)	3380	5	0	8	20	3	1	1	25	23	24	3.298473e-01	1.090000e-01	3.060000e-01	7.215027e-02	2.759462e-01	8.128008e-01	1.150337e-01	1
TRMT112	tRNA methyltransferase 11-2 homolog (S. cerevisiae)	518	55	0	1	5	0	1	0	6	6	6	4.590445e-02	1	2.960000e-01	1.000000e+00	3.033084e-01	9.308045e-01	1.150800e-01	1
SEC31A	SEC31 homolog A (S. cerevisiae)	4079	6	2	3	4	0	1	1	6	6	6	7.878480e-01	1	1.800000e-02	1	2.397185e-02	6.515280e-02	1.150879e-01	1
KPRP	keratinocyte proline-rich protein	1740	0	0	2	11	1	0	1	13	13	13	2.745134e-01	1	3.600000e-02	1	5.450988e-02	8.559963e-01	1.151191e-01	1
PARM1	prostate androgen-regulated mucin-like protein 1	945	2	1	2	2	0	0	1	3	2	3	8.425105e-01	1	2.400000e-02	9.999989e-01	2.567984e-02	9.418006e-01	1.151232e-01	1
INHBC	inhibin, beta C	1063	2	1	4	3	0	0	0	3	3	2	9.049690e-01	2.300000e-02	4.100000e-02	2.809865e-03	3.013386e-02	4.454154e-01	1.151282e-01	1
POTEG	POTE ankyrin domain family, member G	1565	1	0	2	3	0	0	1	4	4	3	9.423276e-01	2.100000e-02	5.140000e-01	3.824494e-03	5.119502e-01	9.044426e-01	1.153744e-01	1
SLC23A2	solute carrier family 23 (nucleobase transporters), member 2	2009	2	1	4	6	1	2	0	9	8	9	4.158735e-01	1	2.200000e-02	1	2.289990e-02	8.757048e-01	1.155080e-01	1
RPS6KB2	ribosomal protein S6 kinase, 70kDa, polypeptide 2	1515	3	1	1	1	0	3	0	4	4	4	3.609824e-01	5.500000e-02	9.000000e-01	1.000000e+00	8.937864e-01	9.541382e-02	1.155461e-01	1
CYLC1	cylicin, basic protein of sperm head cytoskeleton 1	1972	13	1	3	19	2	0	3	24	23	24	5.822732e-02	3.590000e-01	9.170000e-01	1	9.288665e-01	1.765386e-01	1.156392e-01	1
RBM44	RNA binding motif protein 44	3211	7	1	2	4	2	1	1	8	8	7	4.637337e-01	7.900000e-02	3.030000e-01	8.678082e-03	2.979967e-01	8.344661e-01	1.156613e-01	1
BTBD3	BTB (POZ) domain containing 3	1581	0	0	8	9	0	0	2	11	11	10	9.133047e-01	2.340000e-01	1.500000e-02	3.417942e-02	1.874175e-02	7.420624e-01	1.159626e-01	1
ZNF418	zinc finger protein 418	2299	3	0	2	9	1	0	1	11	10	11	1.409711e-01	1	9.400000e-02	1	8.797597e-02	8.646588e-01	1.160023e-01	1
PSTPIP2	proline-serine-threonine phosphatase interacting protein 2	1092	13	0	1	5	0	1	0	6	6	6	7.475934e-02	2.660000e-01	6.490000e-01	1.000000e+00	6.328348e-01	4.481703e-01	1.160046e-01	1
NDRG1	N-myc downstream regulated gene 1	1241	3	1	4	2	0	0	1	3	3	3	9.871746e-01	1	2.500000e-02	1.000000e+00	2.499726e-02	9.269909e-03	1.160371e-01	1
LRRC8C	leucine rich repeat containing 8 family, member C	2420	0	0	0	8	0	0	1	9	9	9	2.478434e-02	1	5.110000e-01	1	5.027626e-01	8.549763e-01	1.164255e-01	1
BRIP1	BRCA1 interacting protein C-terminal helicase 1	3900	7	1	6	9	1	0	1	11	11	10	7.519835e-01	2.400000e-02	9.980000e-01	1.399469e-02	9.981708e-01	8.884872e-01	1.165405e-01	1
MRPL51	mitochondrial ribosomal protein L51	395	48	0	0	2	2	0	0	4	4	3	3.521256e-02	5.060000e-01	9.760000e-01	1.496859e-02	9.769921e-01	9.330473e-01	1.165753e-01	1
DNM1L	dynamin 1-like	2330	5	2	1	3	0	0	0	3	3	3	8.562078e-01	1	2.500000e-02	1.000000e+00	2.692571e-02	6.628215e-01	1.165944e-01	1
KCNH1	potassium voltage-gated channel, subfamily H (eag-related), member 1	3010	0	0	10	7	0	0	0	7	7	6	9.934109e-01	2.300000e-02	7.100000e-01	6.948248e-03	7.000224e-01	2.205695e-01	1.166138e-01	1
ZNF619	zinc finger protein 619	1964	9	0	1	6	1	0	0	7	7	7	1.094069e-01	1	1.960000e-01	1	1.688625e-01	2.861091e-01	1.166141e-01	1
ZC3H4	zinc finger CCCH-type containing 4	3964	0	2	15	11	0	0	2	13	13	12	9.943878e-01	1.220000e-01	1.510000e-01	1.948559e-02	1.569690e-01	8.419802e-01	1.167040e-01	1
WRAP53	WD repeat containing, antisense to TP53	1683	0	1	3	6	0	1	0	7	7	7	6.063461e-01	1	2.000000e-02	1	1.650692e-02	9.327842e-01	1.167058e-01	1
PCDHB5	protocadherin beta 5	2388	1	0	8	18	0	0	0	18	17	16	5.651090e-01	3.400000e-02	8.150000e-01	1.183222e-04	8.380220e-01	5.820775e-01	1.167229e-01	1
LILRA6	leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 6	2751	0	29	1	9	0	0	0	9	9	8	1.000000e+00	5.900000e-02	1.360000e-01	1.299543e-02	1.229990e-01	2.518117e-01	1.172220e-01	1
IFI44	interferon-induced protein 44	1491	58	0	3	8	1	1	1	11	11	11	2.504604e-02	1	8.730000e-01	1	8.809411e-01	8.659940e-01	1.173918e-01	1
THEMIS	thymocyte selection associated	2067	6	0	1	14	0	1	0	15	15	15	2.505619e-02	1	7.760000e-01	1	7.731518e-01	6.338837e-01	1.174292e-01	1
CSDE1	cold shock domain containing E1, RNA-binding	2607	4	0	3	10	3	0	1	14	14	14	2.507828e-02	1	7.130000e-01	1	7.032589e-01	7.472125e-01	1.175106e-01	1
EPCAM	epithelial cell adhesion molecule	1139	0	0	0	4	0	0	0	4	4	4	2.200666e-01	1	8.900000e-02	1.000000e+00	8.664388e-02	3.538061e-01	1.175450e-01	1
C14orf105	chromosome 14 open reading frame 105	1045	2	1	2	5	0	0	0	5	5	4	4.736179e-01	3.200000e-02	8.700000e-01	9.483105e-03	8.422806e-01	6.713089e-02	1.175971e-01	1
SUSD4	sushi domain containing 4	1880	0	3	7	7	1	0	0	8	8	7	9.675220e-01	6.600000e-02	1.690000e-01	1.472496e-02	1.778436e-01	9.696245e-01	1.177954e-01	1
TMEFF2	transmembrane protein with EGF-like and two follistatin-like domains 2	1263	1	1	1	5	0	0	1	6	6	6	2.677030e-01	1	5.600000e-02	1	6.267887e-02	8.859229e-01	1.178267e-01	1
BCMO1	beta-carotene 15,15'-monooxygenase 1	1700	16	1	0	10	1	0	0	11	11	11	2.516859e-02	1	9.200000e-01	1	9.165091e-01	3.207079e-01	1.178433e-01	1
POMC	proopiomelanocortin (adrenocorticotropin/ beta-lipotropin/ alpha-melanocyte stimulating hormone/ beta-melanocyte stimulating hormone/ beta-endorphin)	808	0	0	2	2	0	0	0	2	2	1	7.873794e-01	2.400000e-02	1.840000e-01	1.231527e-03	2.130448e-01	4.454863e-01	1.179448e-01	1
ANKRD27	ankyrin repeat domain 27 (VPS9 domain)	3313	3	0	1	10	0	0	1	11	9	11	6.124065e-02	1	2.970000e-01	1	2.987823e-01	6.273221e-01	1.182989e-01	1
MTOR	mechanistic target of rapamycin (serine/threonine kinase)	7874	0	4	7	16	0	0	1	17	16	16	9.370706e-01	9.800000e-02	2.260000e-01	1.512672e-02	2.252294e-01	1.344281e-02	1.183302e-01	1
CTCFL	CCCTC-binding factor (zinc finger protein)-like	2736	0	2	0	8	0	0	0	8	8	7	4.444811e-01	9.700000e-02	1.180000e-01	1.013933e-02	1.271036e-01	1.103718e-01	1.184571e-01	1
NUDT22	nudix (nucleoside diphosphate linked moiety X)-type motif 22	928	17	0	1	3	0	1	0	4	4	4	3.102811e-01	1	6.200000e-02	1.000000e+00	7.185426e-02	1.309314e-01	1.188525e-01	1
NXF1	nuclear RNA export factor 1	1993	9	1	2	7	3	3	1	14	14	14	2.546673e-02	1	6.690000e-01	1	6.536209e-01	8.280136e-01	1.189394e-01	1
HAUS8	HAUS augmin-like complex, subunit 8	1273	0	0	0	3	0	0	0	3	3	3	2.073177e-01	1	1.160000e-01	1.000000e+00	1.031910e-01	6.644560e-01	1.190617e-01	1
INA	internexin neuronal intermediate filament protein, alpha	1508	6	0	3	4	0	0	0	4	3	4	9.446049e-01	1	1.700000e-02	1.000000e+00	1.457312e-02	9.603396e-01	1.190774e-01	1
ZNF439	zinc finger protein 439	1508	23	0	2	2	0	0	0	2	2	2	8.804998e-01	1	2.400000e-02	9.999996e-01	2.819904e-02	8.473423e-01	1.191880e-01	1
DOK5	docking protein 5	949	0	0	0	6	0	0	0	6	6	6	1.182233e-01	1.830000e-01	9.150000e-01	1.000000e+00	8.965952e-01	1.682549e-01	1.191944e-01	1
NAGK	N-acetylglucosamine kinase	1209	1	0	0	5	0	0	0	5	5	5	3.236235e-01	1	2.500000e-02	1.000000e+00	3.475504e-02	5.153743e-01	1.193045e-01	1
OR11H6	olfactory receptor, family 11, subfamily H, member 6	993	10	0	0	2	0	0	0	2	2	2	5.953961e-01	1	3.900000e-02	9.999990e-01	4.226287e-02	8.081133e-01	1.194356e-01	1
LARS	leucyl-tRNA synthetase	3655	1	1	0	10	2	0	0	12	12	12	3.806248e-02	1	5.650000e-01	1	5.433707e-01	5.605070e-01	1.196264e-01	1
NOL6	nucleolar protein family 6 (RNA-associated)	3598	2	4	1	14	0	1	0	15	14	15	2.022114e-01	2.790000e-01	2.310000e-01	1	2.070901e-01	8.294125e-01	1.197243e-01	1
CCDC74B	coiled-coil domain containing 74B	2182	0	0	0	2	0	0	0	2	2	2	5.280344e-01	1	3.200000e-02	9.999998e-01	3.170814e-02	8.175584e-01	1.204298e-01	1
ALX3	aristaless-like homeobox 3	1044	4	1	3	2	0	0	0	2	2	2	9.895906e-01	1	1.000000e-02	9.999991e-01	9.335595e-03	4.633244e-01	1.206256e-01	1
CNOT1	CCR4-NOT transcription complex, subunit 1	7539	2	4	6	9	1	0	2	12	12	11	8.647034e-01	2.000000e-02	9.450000e-01	7.266450e-03	9.453312e-01	6.313183e-01	1.206761e-01	1
MUC17	mucin 17, cell surface associated	13530	6	2	17	58	3	0	1	62	51	61	5.967121e-02	3.680000e-01	4.490000e-01	9.001264e-02	4.281952e-01	7.298228e-01	1.207341e-01	1
C1orf159	chromosome 1 open reading frame 159	1264	12	0	2	4	0	0	0	4	4	3	8.135909e-01	2.500000e-02	7.740000e-01	4.717592e-03	7.790734e-01	1.110531e-03	1.210185e-01	1
RNPEP	arginyl aminopeptidase (aminopeptidase B)	1993	11	0	2	8	0	0	0	8	8	7	5.223547e-01	4.300000e-02	8.090000e-01	1.394054e-02	8.099182e-01	1.362480e-01	1.213206e-01	1
ALG10B	asparagine-linked glycosylation 10 homolog B (yeast, alpha-1,2-glucosyltransferase)	1444	0	0	1	2	0	0	0	2	2	2	7.078309e-01	1	3.000000e-02	9.999995e-01	2.691259e-02	7.520244e-01	1.215829e-01	1
SNRNP25	small nuclear ribonucleoprotein 25kDa (U11/U12)	415	10	0	1	1	1	0	0	2	2	2	3.970676e-01	1	4.200000e-02	9.999943e-01	3.371771e-02	7.849294e-03	1.216438e-01	1
SLC25A20	solute carrier family 25 (carnitine/acylcarnitine translocase), member 20	938	0	1	1	8	0	0	0	8	7	8	2.880378e-01	8.400000e-02	5.250000e-01	1	5.328731e-01	9.662225e-02	1.216620e-01	1
GABRR2	gamma-aminobutyric acid (GABA) receptor, rho 2	1505	1	1	1	4	1	0	1	6	6	6	7.876582e-02	1	1.300000e-01	1	1.159700e-01	7.523670e-01	1.217260e-01	1
PM20D2	peptidase M20 domain containing 2	1335	19	0	1	6	0	0	0	6	6	6	3.697583e-01	5.800000e-02	6.890000e-01	1	6.930684e-01	1	1.218127e-01	1
IFRD2	interferon-related developmental regulator 2	1920	29	2	0	7	0	0	1	8	8	8	5.709401e-01	1	2.800000e-02	1	2.260459e-02	3.543719e-01	1.218505e-01	1
C1QTNF8	C1q and tumor necrosis factor related protein 8	763	1	0	3	6	0	0	3	9	9	8	1.014597e-01	2.210000e-01	9.570000e-01	4.601799e-02	9.571354e-01	1.962608e-01	1.219045e-01	1
EXTL2	exostoses (multiple)-like 2	1005	3	0	0	5	0	0	0	5	5	5	2.628081e-02	1	6.520000e-01	1.000000e+00	6.383075e-01	1.660316e-01	1.219145e-01	1
UBP1	upstream binding protein 1 (LBP-1a)	1683	10	2	2	8	0	0	0	8	8	8	1.257343e-01	1	1.460000e-01	1	1.597066e-01	6.051128e-01	1.223632e-01	1
GOT1	glutamic-oxaloacetic transaminase 1, soluble (aspartate aminotransferase 1)	1331	4	1	0	2	0	1	0	3	3	3	3.525216e-01	1	1.110000e-02	1.000000e+00	1.139976e-02	2.403123e-01	1.224901e-01	1
MUC5B	mucin 5B, oligomeric mucus/gel-forming	17490	1	2	27	39	0	1	0	40	39	39	9.988570e-01	5.206000e-01	6.700000e-03	4.150266e-02	5.504794e-03	3.652288e-01	1.226012e-01	1
C1orf56	chromosome 1 open reading frame 56	1030	99	0	1	4	0	0	1	5	5	5	3.784954e-01	1	2.400000e-02	1.000000e+00	2.218391e-02	5.854434e-01	1.226919e-01	1
USHBP1	Usher syndrome 1C binding protein 1	2156	2	0	0	6	0	1	0	7	6	7	1.110349e-01	1	2.340000e-01	1	2.359152e-01	4.422662e-01	1.228467e-01	1
TMEM127	transmembrane protein 127	727	8	0	0	5	0	0	0	5	5	3	2.765753e-01	4.200000e-02	4.960000e-01	1.365169e-02	4.864960e-01	2.089362e-01	1.228971e-01	1
MORN1	MORN repeat containing 1	1565	7	1	1	7	0	0	0	7	7	6	2.892116e-01	2.420000e-01	1.320000e-01	1.329656e-02	1.135280e-01	6.971693e-01	1.231011e-01	1
PNMAL1	PNMA-like 1	1346	0	0	0	6	1	0	0	7	7	7	2.664473e-02	1	9.830000e-01	1	9.856124e-01	4.768458e-01	1.232362e-01	1
ZNF813	zinc finger protein 813	1905	16	1	1	6	0	0	0	6	6	5	8.328191e-01	2.000000e-02	4.860000e-01	7.826050e-03	4.684738e-01	9.904033e-01	1.232561e-01	1
HOXC12	homeobox C12	853	2	0	5	4	0	0	2	6	6	5	8.098355e-01	3.200000e-02	8.960000e-01	1.738754e-02	9.151793e-01	3.860568e-01	1.235256e-01	1
NFIC	nuclear factor I/C (CCAAT-binding transcription factor)	1572	4	0	2	9	0	0	0	9	8	8	7.038320e-01	3.300000e-02	9.360000e-01	1.761516e-02	9.392857e-01	6.272829e-01	1.236018e-01	1
C12orf57	chromosome 12 open reading frame 57	470	56	1	0	4	0	1	0	5	5	5	2.691532e-02	1	6.190000e-01	1.000000e+00	6.029450e-01	6.666360e-01	1.242158e-01	1
CNIH3	cornichon homolog 3 (Drosophila)	503	8	2	0	4	0	0	0	4	4	3	3.590004e-01	5.500000e-02	6.880000e-01	1.179157e-02	6.881892e-01	6.187613e-01	1.242509e-01	1
PTPN4	protein tyrosine phosphatase, non-receptor type 4 (megakaryocyte)	2881	9	1	2	4	0	0	1	5	5	5	7.922119e-01	1	1.800000e-02	1.000000e+00	1.935626e-02	5.418626e-01	1.242877e-01	1
RNF217	ring finger protein 217	1826	1	3	6	8	1	0	1	10	8	9	9.983976e-01	6.900000e-02	3.050000e-01	1.517176e-02	2.969416e-01	1.667727e-01	1.243655e-01	1
MRC1	mannose receptor, C type 1	4487	0	8	14	16	0	0	0	16	15	14	9.999999e-01	1.900000e-02	1	2.251400e-05	9.998590e-01	8.748034e-01	1.245218e-01	1
ARMC5	armadillo repeat containing 5	3474	12	1	5	7	0	2	2	11	10	10	9.006539e-01	3.700000e-02	2.560000e-01	1.285207e-02	2.611299e-01	1.632174e-01	1.245926e-01	1
AGTR2	angiotensin II receptor, type 2	1092	15	0	1	7	0	0	0	7	7	7	6.143347e-01	2.800000e-02	5.990000e-01	1	6.152245e-01	9.921667e-01	1.246328e-01	1
VGLL1	vestigial like 1 (Drosophila)	789	1	0	0	5	0	1	0	6	6	6	6.780655e-02	1	2.110000e-01	1.000000e+00	2.148265e-01	5.549804e-02	1.247197e-01	1
HDAC7	histone deacetylase 7	3259	24	5	1	22	0	0	1	23	21	22	4.718567e-02	4.290000e-01	6.740000e-01	6.242035e-02	6.639252e-01	4.523742e-01	1.248271e-01	1
RFT1	RFT1 homolog (S. cerevisiae)	1674	0	0	0	3	0	0	0	3	3	3	2.341022e-01	1	4.600000e-02	1.000000e+00	5.381078e-02	6.054474e-01	1.250843e-01	1
CCDC83	coiled-coil domain containing 83	1375	74	1	1	3	0	0	0	3	3	3	7.150043e-01	1	3.200000e-02	1.000000e+00	2.537345e-02	1.932926e-01	1.251359e-01	1
CCDC102B	coiled-coil domain containing 102B	1643	18	0	4	8	2	0	0	10	9	9	9.954201e-01	5.010000e-02	2.627000e-01	2.160566e-02	2.681837e-01	9.727476e-01	1.251532e-01	1
MMACHC	methylmalonic aciduria (cobalamin deficiency) cblC type, with homocystinuria	861	26	1	1	6	0	0	0	6	6	6	2.456136e-01	1.230000e-01	4.100000e-01	1.000000e+00	3.904117e-01	9.326021e-02	1.254709e-01	1
PDE11A	phosphodiesterase 11A	3047	15	1	4	20	0	0	1	21	20	20	7.664845e-02	3.020000e-01	5.540000e-01	6.055811e-02	5.475163e-01	9.954494e-01	1.258323e-01	1
OPN1SW	opsin 1 (cone pigments), short-wave-sensitive	1063	2	0	2	3	0	0	0	3	3	3	8.048764e-01	1	2.800000e-02	1.000000e+00	4.480886e-02	7.503602e-01	1.258406e-01	1
LUZP1	leucine zipper protein 1	3246	1	0	1	13	0	0	1	14	14	14	2.737433e-02	1	4.590000e-01	1	4.483910e-01	9.350943e-01	1.258713e-01	1
PAPOLG	poly(A) polymerase gamma	2295	1	0	0	6	0	0	0	6	6	6	2.739828e-02	1	6.560000e-01	1	6.482049e-01	3.494499e-01	1.259574e-01	1
ZNF514	zinc finger protein 514	1215	5	0	0	5	0	0	0	5	5	5	2.211355e-01	1	5.800000e-02	1.000000e+00	6.541608e-02	2.301760e-01	1.260384e-01	1
TRIM35	tripartite motif-containing 35	1503	0	0	5	4	0	0	0	4	3	4	9.795608e-01	1	1.600000e-02	1.000000e+00	2.054019e-02	9.086009e-01	1.260633e-01	1
KRTAP6-1	keratin associated protein 6-1	216	331	0	0	4	0	0	0	4	4	3	2.618005e-01	9.000000e-02	6.650000e-01	2.704602e-02	6.529940e-01	2.266452e-01	1.262838e-01	1
MBD4	methyl-CpG binding domain protein 4	1823	15	1	0	10	0	0	1	11	11	11	3.807693e-02	1	4.560000e-01	1	4.314416e-01	8.873788e-01	1.262928e-01	1
C1orf192	chromosome 1 open reading frame 192	552	85	0	1	2	0	0	0	2	2	2	3.720016e-01	1	2.700000e-02	9.999967e-01	3.163406e-02	7.333978e-02	1.264242e-01	1
CTC1	CTS telomere maintenance complex component 1	3743	0	1	1	6	0	1	1	8	8	8	2.134339e-01	1	6.500000e-02	1	7.956856e-02	9.935910e-01	1.264416e-01	1
RIN3	Ras and Rab interactor 3	3189	2	0	3	11	0	1	1	13	13	13	2.203564e-01	1.050000e-01	6.430000e-01	1	6.115605e-01	1.397946e-02	1.264832e-01	1
HIST1H3B	histone cluster 1, H3b	411	0	2	9	16	1	0	3	20	20	16	5.009855e-01	1.120000e-01	8.600000e-02	6.572705e-05	8.368801e-02	8.885617e-01	1.265179e-01	1
GCOM1	myocardial zonula adherens protein	2578	1	2	3	5	0	1	0	6	6	5	9.841678e-01	2.400000e-02	8.830000e-01	5.792236e-03	8.814148e-01	6.587378e-01	1.265268e-01	1
C1orf210	chromosome 1 open reading frame 210	346	3	0	0	2	0	1	0	3	3	3	4.334600e-02	1	5.290000e-01	1.000000e+00	4.960402e-01	6.444653e-01	1.265676e-01	1
KIFAP3	kinesin-associated protein 3	2542	2	1	0	6	0	0	0	6	6	5	7.071524e-01	3.500000e-02	9.410000e-01	5.873891e-03	9.410274e-01	3.642585e-01	1.266067e-01	1
GAL3ST1	galactose-3-O-sulfotransferase 1	1280	0	0	1	11	0	0	0	11	11	11	2.760880e-02	1	6.670000e-01	1	6.930629e-01	3.666991e-01	1.267139e-01	1
ABCC2	ATP-binding cassette, sub-family C (CFTR/MRP), member 2	4775	3	1	5	14	0	1	0	15	15	15	4.453418e-01	1	1.700000e-02	1	2.366562e-02	1.002352e-02	1.267225e-01	1
PPP1R12C	protein phosphatase 1, regulatory (inhibitor) subunit 12C	2534	11	1	7	13	0	0	0	13	11	11	9.888731e-01	2.000000e-02	9.440000e-01	2.551459e-05	9.349907e-01	7.542578e-02	1.269997e-01	1
NRIP2	nuclear receptor interacting protein 2	866	17	0	1	5	0	0	0	5	5	3	1.994655e-01	8.300000e-02	9.060000e-01	1.318902e-05	8.957322e-01	4.842546e-02	1.271333e-01	1
GPN2	GPN-loop GTPase 2	982	4	0	0	1	0	1	0	2	2	2	7.493512e-01	1	2.600000e-02	9.999990e-01	2.987536e-02	1.954023e-01	1.271343e-01	1
CPT2	carnitine palmitoyltransferase II	1993	4	1	3	2	0	0	1	3	3	3	9.909933e-01	1	1.700000e-02	1.000000e+00	1.325181e-02	7.422714e-01	1.272126e-01	1
SGCD	sarcoglycan, delta (35kDa dystrophin-associated glycoprotein)	971	6	2	2	6	0	0	0	6	6	5	9.930779e-01	2.600000e-02	9.530000e-01	1.526431e-02	9.595311e-01	1.072103e-01	1.274217e-01	1
CGB1	chorionic gonadotropin, beta polypeptide 1	489	5	0	0	0	0	0	1	1	1	1	1.274312e-01	NaN	NaN	NaN	NaN	1.860465e-01	1.274312e-01	1
FBXO15	F-box protein 15	1569	2	0	2	5	2	0	1	8	8	8	2.283585e-01	1	4.600000e-02	1	4.993393e-02	3.982315e-01	1.276135e-01	1
BRD3	bromodomain containing 3	2251	0	3	9	8	0	0	0	8	7	7	9.965207e-01	2.200000e-02	8.700000e-01	9.270096e-03	8.736797e-01	2.089754e-01	1.277669e-01	1
CD80	CD80 molecule	883	8	1	0	2	3	0	1	6	5	6	2.793361e-02	1	6.800000e-01	1.000000e+00	6.700794e-01	6.036020e-02	1.278780e-01	1
NKAPL	NFKB activating protein-like	1209	8	0	3	11	1	0	1	13	13	13	2.794730e-02	1	5.920000e-01	1	6.136964e-01	9.068566e-01	1.279269e-01	1
ZMYND8	zinc finger, MYND-type containing 8	3861	0	1	2	7	0	1	0	8	8	7	4.525998e-01	5.100000e-02	5.600000e-01	7.215535e-03	5.658660e-01	8.262298e-01	1.283341e-01	1
DDOST	dolichyl-diphosphooligosaccharide-protein glycosyltransferase	1411	1	0	0	3	0	1	0	4	4	4	8.595635e-02	1	1.960000e-01	1.000000e+00	1.875221e-01	6.298704e-01	1.285004e-01	1
